Year,Week,District,Stations,Cases
2019,52,GORKHA,No station found in dataset,
2019,52,GULMI,Tamghas,
2019,52,HUMLA,"Simikot, Simikot Airport",
2019,52,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,52,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,52,JHAPA,Gaida (Kankai),
2019,52,JUMLA,Jumla,
2019,52,KAILALI,Tikapur,
2019,52,KALIKOT,"Manma, Manma_AWS",
2019,52,KANCHANPUR,Mahendra Nagar,
2019,52,KAPILBASTU,No station found in dataset,
2019,52,KASKI,Pokhara Airport,1.0
2019,52,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",1.0
2019,52,KAVREPALANCHOK,No station found in dataset,
2019,52,KHOTANG,Diktel,
2019,52,LALITPUR,Khumaltar,1.0
2019,52,LAMJUNG,Khudi Bazar,
2019,52,MAHOTTARI,Jalesor,
2019,52,MAKWANPUR,Hetauda N.F.I.,
2019,52,MANANG,Manang Bhot,
2019,52,MORANG,Biratnagar Airport,
2019,52,MUGU,Gamadi Shree Nagar,
2019,52,MUSTANG,"Jomsom, Jomsom TPB",
2019,52,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,52,NUWAKOT,Nuwakot,
2019,52,OKHALDHUNGA,Okhaldhunga,
2019,52,PALPA,Tansen,
2019,52,PANCHTHAR,Phidim (Panchther),
2019,52,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,52,PARSA,Birganj,
2019,52,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,52,RAMECHHAP,Manthali,
2019,52,RASUWA,Dhunche,
2019,52,ROLPA,"Libang Gaun, Liwang",
2019,52,RUPANDEHI,Bhairahawa Airport,1.0
2019,52,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,52,SANKHUWASABHA,Num,
2019,52,SAPTARI,Rajbiraj,
2019,52,SARLAHI,Karmaiya,
2019,52,SINDHULI,Sindhuli Madhi,
2019,52,SINDHUPALCHOK,No station found in dataset,
2019,52,SIRAHA,Lahan,
2019,52,SOLUKHUMBU,No station found in dataset,
2019,52,SUNSARI,Tarahara,2.0
2019,52,SURKHET,Surkhet Airport (Birendranagar),
2019,52,SYANGJA,Syangja,
2019,52,TANAHU,Bandipur,
2019,52,TAPLEJUNG,Taplejung,
2019,52,TERHATHUM,Terhathum,
2019,52,UDAYAPUR,Udayapur Gadhi,
2019,52,WEST,No station found in dataset,
2019,52,WEST,No station found in dataset,
2019,52,,No station found in dataset,
2020,1,ACHHAM,Mangalsen,
2020,1,ARGHAKHANCHI,No station found in dataset,
2020,1,BAGLUNG,Baglung,
2020,1,BAITADI,Patan new,
2020,1,BAJHANG,Chainpur Bajhang new aws,
2020,1,BAJURA,Bajura (Martadi),
2020,1,BANKE,Khajura (Nepalganj),
2020,1,BARA,Simara Airport,
2020,1,BARDIYA,Gulariya,
2020,1,BHAKTAPUR,Bhaktapur,
2020,1,BHOJPUR,No station found in dataset,
2020,1,CHITAWAN,No station found in dataset,
2020,1,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,1,DAILEKH,Dailekh,
2020,1,DANG,Ghorai (Dang),
2020,1,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,1,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,1,DHANKUTA,No station found in dataset,
2020,1,DHANUSA,No station found in dataset,
2020,1,DOLAKHA,Charikot,
2020,1,DOLPA,Dunai,
2020,1,DOTI,Dipayal (Doti),
2020,1,EAST,No station found in dataset,
2020,1,EAST,No station found in dataset,
2020,1,GORKHA,No station found in dataset,
2020,1,GULMI,Tamghas,
2020,1,HUMLA,"Simikot, Simikot Airport",
2020,1,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,1,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,1,JHAPA,Gaida (Kankai),
2020,1,JUMLA,Jumla,
2020,1,KAILALI,Tikapur,
2020,1,KALIKOT,"Manma, Manma_AWS",
2020,1,KANCHANPUR,Mahendra Nagar,
2020,1,KAPILBASTU,No station found in dataset,
2020,1,KASKI,Pokhara Airport,1.0
2020,1,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",3.0
2020,1,KAVREPALANCHOK,No station found in dataset,
2020,1,KHOTANG,Diktel,
2020,1,LALITPUR,Khumaltar,
2020,1,LAMJUNG,Khudi Bazar,
2020,1,MAHOTTARI,Jalesor,
2020,1,MAKWANPUR,Hetauda N.F.I.,
2020,1,MANANG,Manang Bhot,
2020,1,MORANG,Biratnagar Airport,
2020,1,MUGU,Gamadi Shree Nagar,
2020,1,MUSTANG,"Jomsom, Jomsom TPB",
2020,1,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,1,NUWAKOT,Nuwakot,
2020,1,OKHALDHUNGA,Okhaldhunga,
2020,1,PALPA,Tansen,
2020,1,PANCHTHAR,Phidim (Panchther),
2020,1,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,1,PARSA,Birganj,
2020,1,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,1,RAMECHHAP,Manthali,
2020,1,RASUWA,Dhunche,
2020,1,ROLPA,"Libang Gaun, Liwang",
2020,1,RUPANDEHI,Bhairahawa Airport,2.0
2020,1,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,1,SANKHUWASABHA,Num,
2020,1,SAPTARI,Rajbiraj,
2020,1,SARLAHI,Karmaiya,
2020,1,SINDHULI,Sindhuli Madhi,
2020,1,SINDHUPALCHOK,No station found in dataset,
2020,1,SIRAHA,Lahan,
2020,1,SOLUKHUMBU,No station found in dataset,
2020,1,SUNSARI,Tarahara,2.0
2020,1,SURKHET,Surkhet Airport (Birendranagar),
2020,1,SYANGJA,Syangja,
2020,1,TANAHU,Bandipur,
2020,1,TAPLEJUNG,Taplejung,
2020,1,TERHATHUM,Terhathum,
2020,1,UDAYAPUR,Udayapur Gadhi,
2020,1,WEST,No station found in dataset,
2020,1,WEST,No station found in dataset,
2020,1,,No station found in dataset,
2020,2,ACHHAM,Mangalsen,
2020,2,ARGHAKHANCHI,No station found in dataset,
2020,2,BAGLUNG,Baglung,
2020,2,BAITADI,Patan new,
2020,2,BAJHANG,Chainpur Bajhang new aws,
2020,2,BAJURA,Bajura (Martadi),
2020,2,BANKE,Khajura (Nepalganj),
2020,2,BARA,Simara Airport,
2020,2,BARDIYA,Gulariya,
2020,2,BHAKTAPUR,Bhaktapur,
2020,2,BHOJPUR,No station found in dataset,
2020,2,CHITAWAN,No station found in dataset,
2020,2,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,2,DAILEKH,Dailekh,
2020,2,DANG,Ghorai (Dang),
2020,2,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,2,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,2,DHANKUTA,No station found in dataset,
2020,2,DHANUSA,No station found in dataset,
2020,2,DOLAKHA,Charikot,
2020,2,DOLPA,Dunai,
2020,2,DOTI,Dipayal (Doti),
2020,2,EAST,No station found in dataset,
2020,2,EAST,No station found in dataset,
2020,2,GORKHA,No station found in dataset,
2020,2,GULMI,Tamghas,
2020,2,HUMLA,"Simikot, Simikot Airport",
2020,2,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,2,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,2,JHAPA,Gaida (Kankai),
2020,2,JUMLA,Jumla,
2020,2,KAILALI,Tikapur,
2020,2,KALIKOT,"Manma, Manma_AWS",
2020,2,KANCHANPUR,Mahendra Nagar,
2020,2,KAPILBASTU,No station found in dataset,
2020,2,KASKI,Pokhara Airport,
2020,2,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",
2020,2,KAVREPALANCHOK,No station found in dataset,
2020,2,KHOTANG,Diktel,
2020,2,LALITPUR,Khumaltar,
2020,2,LAMJUNG,Khudi Bazar,
2020,2,MAHOTTARI,Jalesor,
2020,2,MAKWANPUR,Hetauda N.F.I.,
2020,2,MANANG,Manang Bhot,
2020,2,MORANG,Biratnagar Airport,
2020,2,MUGU,Gamadi Shree Nagar,
2020,2,MUSTANG,"Jomsom, Jomsom TPB",
2020,2,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,2,NUWAKOT,Nuwakot,
2020,2,OKHALDHUNGA,Okhaldhunga,
2020,2,PALPA,Tansen,
2020,2,PANCHTHAR,Phidim (Panchther),
2020,2,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,2,PARSA,Birganj,
2020,2,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,2,RAMECHHAP,Manthali,
2020,2,RASUWA,Dhunche,
2020,2,ROLPA,"Libang Gaun, Liwang",
2020,2,RUPANDEHI,Bhairahawa Airport,
2020,2,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,2,SANKHUWASABHA,Num,
2020,2,SAPTARI,Rajbiraj,
2020,2,SARLAHI,Karmaiya,
2020,2,SINDHULI,Sindhuli Madhi,
2020,2,SINDHUPALCHOK,No station found in dataset,
2020,2,SIRAHA,Lahan,
2020,2,SOLUKHUMBU,No station found in dataset,
2020,2,SUNSARI,Tarahara,1.0
2020,2,SURKHET,Surkhet Airport (Birendranagar),
2020,2,SYANGJA,Syangja,
2020,2,TANAHU,Bandipur,
2020,2,TAPLEJUNG,Taplejung,
2020,2,TERHATHUM,Terhathum,
2020,2,UDAYAPUR,Udayapur Gadhi,
2020,2,WEST,No station found in dataset,
2020,2,WEST,No station found in dataset,
2020,2,,No station found in dataset,
2020,3,ACHHAM,Mangalsen,
2020,3,ARGHAKHANCHI,No station found in dataset,
2020,3,BAGLUNG,Baglung,
2020,3,BAITADI,Patan new,
2020,3,BAJHANG,Chainpur Bajhang new aws,
2020,3,BAJURA,Bajura (Martadi),
2020,3,BANKE,Khajura (Nepalganj),
2020,3,BARA,Simara Airport,
2020,3,BARDIYA,Gulariya,
2020,3,BHAKTAPUR,Bhaktapur,
2020,3,BHOJPUR,No station found in dataset,
2020,3,CHITAWAN,No station found in dataset,
2020,3,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,3,DAILEKH,Dailekh,
2020,3,DANG,Ghorai (Dang),
2020,3,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,3,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,3,DHANKUTA,No station found in dataset,
2020,3,DHANUSA,No station found in dataset,
2020,3,DOLAKHA,Charikot,
2020,3,DOLPA,Dunai,
2020,3,DOTI,Dipayal (Doti),
2020,3,EAST,No station found in dataset,
2020,3,EAST,No station found in dataset,
2020,3,GORKHA,No station found in dataset,
2020,3,GULMI,Tamghas,
2020,3,HUMLA,"Simikot, Simikot Airport",
2020,3,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,3,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,3,JHAPA,Gaida (Kankai),
2020,3,JUMLA,Jumla,
2020,3,KAILALI,Tikapur,
2020,3,KALIKOT,"Manma, Manma_AWS",
2020,3,KANCHANPUR,Mahendra Nagar,
2020,3,KAPILBASTU,No station found in dataset,
2020,3,KASKI,Pokhara Airport,
2020,3,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",2.0
2020,3,KAVREPALANCHOK,No station found in dataset,
2020,3,KHOTANG,Diktel,
2020,3,LALITPUR,Khumaltar,
2020,3,LAMJUNG,Khudi Bazar,
2020,3,MAHOTTARI,Jalesor,
2020,3,MAKWANPUR,Hetauda N.F.I.,
2020,3,MANANG,Manang Bhot,
2020,3,MORANG,Biratnagar Airport,
2020,3,MUGU,Gamadi Shree Nagar,
2020,3,MUSTANG,"Jomsom, Jomsom TPB",
2020,3,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",1.0
2020,3,NUWAKOT,Nuwakot,
2020,3,OKHALDHUNGA,Okhaldhunga,
2020,3,PALPA,Tansen,
2020,3,PANCHTHAR,Phidim (Panchther),
2020,3,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,3,PARSA,Birganj,
2020,3,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,3,RAMECHHAP,Manthali,
2020,3,RASUWA,Dhunche,
2020,3,ROLPA,"Libang Gaun, Liwang",
2020,3,RUPANDEHI,Bhairahawa Airport,
2020,3,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,3,SANKHUWASABHA,Num,
2020,3,SAPTARI,Rajbiraj,
2020,3,SARLAHI,Karmaiya,
2020,3,SINDHULI,Sindhuli Madhi,
2020,3,SINDHUPALCHOK,No station found in dataset,
2020,3,SIRAHA,Lahan,
2020,3,SOLUKHUMBU,No station found in dataset,
2020,3,SUNSARI,Tarahara,1.0
2020,3,SURKHET,Surkhet Airport (Birendranagar),
2020,3,SYANGJA,Syangja,
2020,3,TANAHU,Bandipur,
2020,3,TAPLEJUNG,Taplejung,
2020,3,TERHATHUM,Terhathum,
2020,3,UDAYAPUR,Udayapur Gadhi,
2020,3,WEST,No station found in dataset,
2020,3,WEST,No station found in dataset,
2020,3,,No station found in dataset,
2020,5,ACHHAM,Mangalsen,
2020,5,ARGHAKHANCHI,No station found in dataset,
2020,5,BAGLUNG,Baglung,
2020,5,BAITADI,Patan new,
2020,5,BAJHANG,Chainpur Bajhang new aws,
2020,5,BAJURA,Bajura (Martadi),
2020,5,BANKE,Khajura (Nepalganj),
2020,5,BARA,Simara Airport,
2020,5,BARDIYA,Gulariya,
2020,5,BHAKTAPUR,Bhaktapur,
2020,5,BHOJPUR,No station found in dataset,
2020,5,CHITAWAN,No station found in dataset,
2020,5,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,5,DAILEKH,Dailekh,
2020,5,DANG,Ghorai (Dang),
2020,5,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,5,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,5,DHANKUTA,No station found in dataset,
2020,5,DHANUSA,No station found in dataset,
2020,5,DOLAKHA,Charikot,
2020,5,DOLPA,Dunai,
2020,5,DOTI,Dipayal (Doti),
2020,5,EAST,No station found in dataset,
2020,5,EAST,No station found in dataset,
2020,5,GORKHA,No station found in dataset,
2020,5,GULMI,Tamghas,
2020,5,HUMLA,"Simikot, Simikot Airport",
2020,5,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,5,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,5,JHAPA,Gaida (Kankai),
2020,5,JUMLA,Jumla,
2020,5,KAILALI,Tikapur,
2020,5,KALIKOT,"Manma, Manma_AWS",
2020,5,KANCHANPUR,Mahendra Nagar,
2020,5,KAPILBASTU,No station found in dataset,
2020,5,KASKI,Pokhara Airport,
2020,5,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",1.0
2020,5,KAVREPALANCHOK,No station found in dataset,
2020,5,KHOTANG,Diktel,
2020,5,LALITPUR,Khumaltar,1.0
2020,5,LAMJUNG,Khudi Bazar,
2020,5,MAHOTTARI,Jalesor,
2020,5,MAKWANPUR,Hetauda N.F.I.,
2020,5,MANANG,Manang Bhot,
2020,5,MORANG,Biratnagar Airport,1.0
2020,5,MUGU,Gamadi Shree Nagar,
2020,5,MUSTANG,"Jomsom, Jomsom TPB",
2020,5,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,5,NUWAKOT,Nuwakot,
2020,5,OKHALDHUNGA,Okhaldhunga,
2020,5,PALPA,Tansen,
2020,5,PANCHTHAR,Phidim (Panchther),
2020,5,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,5,PARSA,Birganj,
2020,5,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,5,RAMECHHAP,Manthali,
2020,5,RASUWA,Dhunche,
2020,5,ROLPA,"Libang Gaun, Liwang",
2020,5,RUPANDEHI,Bhairahawa Airport,2.0
2020,5,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,5,SANKHUWASABHA,Num,
2020,5,SAPTARI,Rajbiraj,
2020,5,SARLAHI,Karmaiya,
2020,5,SINDHULI,Sindhuli Madhi,
2020,5,SINDHUPALCHOK,No station found in dataset,
2020,5,SIRAHA,Lahan,
2020,5,SOLUKHUMBU,No station found in dataset,
2020,5,SUNSARI,Tarahara,
2020,5,SURKHET,Surkhet Airport (Birendranagar),
2020,5,SYANGJA,Syangja,
2020,5,TANAHU,Bandipur,
2020,5,TAPLEJUNG,Taplejung,
2020,5,TERHATHUM,Terhathum,
2020,5,UDAYAPUR,Udayapur Gadhi,
2020,5,WEST,No station found in dataset,
2020,5,WEST,No station found in dataset,
2020,5,,No station found in dataset,
2020,6,ACHHAM,Mangalsen,
2020,6,ARGHAKHANCHI,No station found in dataset,
2020,6,BAGLUNG,Baglung,
2020,6,BAITADI,Patan new,
2020,6,BAJHANG,Chainpur Bajhang new aws,
2020,6,BAJURA,Bajura (Martadi),
2020,6,BANKE,Khajura (Nepalganj),
2020,6,BARA,Simara Airport,
2020,6,BARDIYA,Gulariya,
2020,6,BHAKTAPUR,Bhaktapur,
2020,6,BHOJPUR,No station found in dataset,
2020,6,CHITAWAN,No station found in dataset,
2020,6,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,6,DAILEKH,Dailekh,
2020,6,DANG,Ghorai (Dang),
2020,6,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,6,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,6,DHANKUTA,No station found in dataset,
2020,6,DHANUSA,No station found in dataset,
2020,6,DOLAKHA,Charikot,
2020,6,DOLPA,Dunai,
2020,6,DOTI,Dipayal (Doti),
2020,6,EAST,No station found in dataset,
2020,6,EAST,No station found in dataset,
2020,6,GORKHA,No station found in dataset,
2020,6,GULMI,Tamghas,
2020,6,HUMLA,"Simikot, Simikot Airport",
2020,6,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,6,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,6,JHAPA,Gaida (Kankai),
2020,6,JUMLA,Jumla,
2020,6,KAILALI,Tikapur,
2020,6,KALIKOT,"Manma, Manma_AWS",
2020,6,KANCHANPUR,Mahendra Nagar,
2020,6,KAPILBASTU,No station found in dataset,
2020,6,KASKI,Pokhara Airport,1.0
2020,6,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",
2020,6,KAVREPALANCHOK,No station found in dataset,
2020,6,KHOTANG,Diktel,
2020,6,LALITPUR,Khumaltar,
2020,6,LAMJUNG,Khudi Bazar,
2020,6,MAHOTTARI,Jalesor,
2020,6,MAKWANPUR,Hetauda N.F.I.,
2020,6,MANANG,Manang Bhot,
2020,6,MORANG,Biratnagar Airport,1.0
2020,6,MUGU,Gamadi Shree Nagar,
2020,6,MUSTANG,"Jomsom, Jomsom TPB",
2020,6,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,6,NUWAKOT,Nuwakot,
2020,6,OKHALDHUNGA,Okhaldhunga,
2020,6,PALPA,Tansen,
2020,6,PANCHTHAR,Phidim (Panchther),
2020,6,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,6,PARSA,Birganj,
2020,6,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,6,RAMECHHAP,Manthali,
2020,6,RASUWA,Dhunche,
2020,6,ROLPA,"Libang Gaun, Liwang",
2020,6,RUPANDEHI,Bhairahawa Airport,3.0
2020,6,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,6,SANKHUWASABHA,Num,
2020,6,SAPTARI,Rajbiraj,
2020,6,SARLAHI,Karmaiya,
2020,6,SINDHULI,Sindhuli Madhi,
2020,6,SINDHUPALCHOK,No station found in dataset,
2020,6,SIRAHA,Lahan,
2020,6,SOLUKHUMBU,No station found in dataset,
2020,6,SUNSARI,Tarahara,
2020,6,SURKHET,Surkhet Airport (Birendranagar),
2020,6,SYANGJA,Syangja,
2020,6,TANAHU,Bandipur,
2020,6,TAPLEJUNG,Taplejung,
2020,6,TERHATHUM,Terhathum,
2020,6,UDAYAPUR,Udayapur Gadhi,
2020,6,WEST,No station found in dataset,
2020,6,WEST,No station found in dataset,
2020,6,,No station found in dataset,
2020,7,ACHHAM,Mangalsen,
2020,7,ARGHAKHANCHI,No station found in dataset,
2020,7,BAGLUNG,Baglung,
2020,7,BAITADI,Patan new,
2020,7,BAJHANG,Chainpur Bajhang new aws,
2020,7,BAJURA,Bajura (Martadi),
2020,7,BANKE,Khajura (Nepalganj),
2020,7,BARA,Simara Airport,
2020,7,BARDIYA,Gulariya,
2020,7,BHAKTAPUR,Bhaktapur,
2020,7,BHOJPUR,No station found in dataset,
2020,7,CHITAWAN,No station found in dataset,
2020,7,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2020,7,DAILEKH,Dailekh,
2020,7,DANG,Ghorai (Dang),
2020,7,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,7,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,7,DHANKUTA,No station found in dataset,
2020,7,DHANUSA,No station found in dataset,
2020,7,DOLAKHA,Charikot,
2020,7,DOLPA,Dunai,
2020,7,DOTI,Dipayal (Doti),
2020,7,EAST,No station found in dataset,
2020,7,EAST,No station found in dataset,
2020,7,GORKHA,No station found in dataset,
2020,7,GULMI,Tamghas,
2020,7,HUMLA,"Simikot, Simikot Airport",
2020,7,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,7,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,7,JHAPA,Gaida (Kankai),
2020,7,JUMLA,Jumla,
2020,7,KAILALI,Tikapur,
2020,7,KALIKOT,"Manma, Manma_AWS",
2020,7,KANCHANPUR,Mahendra Nagar,
2020,7,KAPILBASTU,No station found in dataset,
2020,7,KASKI,Pokhara Airport,
2020,7,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",1.0
2020,7,KAVREPALANCHOK,No station found in dataset,
2020,7,KHOTANG,Diktel,
2020,7,LALITPUR,Khumaltar,1.0
2020,7,LAMJUNG,Khudi Bazar,
2020,7,MAHOTTARI,Jalesor,
2020,7,MAKWANPUR,Hetauda N.F.I.,
2020,7,MANANG,Manang Bhot,
2020,7,MORANG,Biratnagar Airport,
2020,7,MUGU,Gamadi Shree Nagar,
2020,7,MUSTANG,"Jomsom, Jomsom TPB",
2020,7,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,7,NUWAKOT,Nuwakot,
2020,7,OKHALDHUNGA,Okhaldhunga,
2020,7,PALPA,Tansen,
2020,7,PANCHTHAR,Phidim (Panchther),
2020,7,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,7,PARSA,Birganj,
2020,7,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,7,RAMECHHAP,Manthali,
2020,7,RASUWA,Dhunche,
2020,7,ROLPA,"Libang Gaun, Liwang",
2020,7,RUPANDEHI,Bhairahawa Airport,3.0
2020,7,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,7,SANKHUWASABHA,Num,
2020,7,SAPTARI,Rajbiraj,
2020,7,SARLAHI,Karmaiya,
2020,7,SINDHULI,Sindhuli Madhi,
2020,7,SINDHUPALCHOK,No station found in dataset,
2020,7,SIRAHA,Lahan,
2020,7,SOLUKHUMBU,No station found in dataset,
2020,7,SUNSARI,Tarahara,
2020,7,SURKHET,Surkhet Airport (Birendranagar),
2020,7,SYANGJA,Syangja,
2020,7,TANAHU,Bandipur,
2020,7,TAPLEJUNG,Taplejung,
2020,7,TERHATHUM,Terhathum,
2020,7,UDAYAPUR,Udayapur Gadhi,
2020,7,WEST,No station found in dataset,
2020,7,WEST,No station found in dataset,
2020,7,,No station found in dataset,
2020,8,ACHHAM,Mangalsen,
2020,8,ARGHAKHANCHI,No station found in dataset,
2020,8,BAGLUNG,Baglung,
2020,8,BAITADI,Patan new,
2020,8,BAJHANG,Chainpur Bajhang new aws,
2020,8,BAJURA,Bajura (Martadi),
2020,8,BANKE,Khajura (Nepalganj),
2020,8,BARA,Simara Airport,
2020,8,BARDIYA,Gulariya,
2020,8,BHAKTAPUR,Bhaktapur,
2020,8,BHOJPUR,No station found in dataset,
2020,8,CHITAWAN,No station found in dataset,
2020,8,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",1.0
2020,8,DAILEKH,Dailekh,
2020,8,DANG,Ghorai (Dang),
2020,8,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2020,8,DHADING,"Dhunibesi, Dhunibesi_delete",
2020,8,DHANKUTA,No station found in dataset,
2020,8,DHANUSA,No station found in dataset,
2020,8,DOLAKHA,Charikot,
2020,8,DOLPA,Dunai,
2020,8,DOTI,Dipayal (Doti),
2020,8,EAST,No station found in dataset,
2020,8,EAST,No station found in dataset,
2020,8,GORKHA,No station found in dataset,
2020,8,GULMI,Tamghas,
2020,8,HUMLA,"Simikot, Simikot Airport",
2020,8,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2020,8,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2020,8,JHAPA,Gaida (Kankai),
2020,8,JUMLA,Jumla,
2020,8,KAILALI,Tikapur,
2020,8,KALIKOT,"Manma, Manma_AWS",
2020,8,KANCHANPUR,Mahendra Nagar,
2020,8,KAPILBASTU,No station found in dataset,
2020,8,KASKI,Pokhara Airport,
2020,8,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",
2020,8,KAVREPALANCHOK,No station found in dataset,
2020,8,KHOTANG,Diktel,
2020,8,LALITPUR,Khumaltar,
2020,8,LAMJUNG,Khudi Bazar,
2020,8,MAHOTTARI,Jalesor,
2020,8,MAKWANPUR,Hetauda N.F.I.,
2020,8,MANANG,Manang Bhot,
2020,8,MORANG,Biratnagar Airport,
2020,8,MUGU,Gamadi Shree Nagar,
2020,8,MUSTANG,"Jomsom, Jomsom TPB",
2020,8,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2020,8,NUWAKOT,Nuwakot,
2020,8,OKHALDHUNGA,Okhaldhunga,
2020,8,PALPA,Tansen,
2020,8,PANCHTHAR,Phidim (Panchther),
2020,8,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2020,8,PARSA,Birganj,
2020,8,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2020,8,RAMECHHAP,Manthali,
2020,8,RASUWA,Dhunche,
2020,8,ROLPA,"Libang Gaun, Liwang",
2020,8,RUPANDEHI,Bhairahawa Airport,2.0
2020,8,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2020,8,SANKHUWASABHA,Num,
2020,8,SAPTARI,Rajbiraj,
2020,8,SARLAHI,Karmaiya,
2020,8,SINDHULI,Sindhuli Madhi,
2020,8,SINDHUPALCHOK,No station found in dataset,
2020,8,SIRAHA,Lahan,
2020,8,SOLUKHUMBU,No station found in dataset,
2020,8,SUNSARI,Tarahara,
2020,8,SURKHET,Surkhet Airport (Birendranagar),
2020,8,SYANGJA,Syangja,
2020,8,TANAHU,Bandipur,
2020,8,TAPLEJUNG,Taplejung,
2020,8,TERHATHUM,Terhathum,
2020,8,UDAYAPUR,Udayapur Gadhi,
2020,8,WEST,No station found in dataset,
2020,8,WEST,No station found in dataset,
2020,8,,No station found in dataset,
2020,9,ACHHAM,Mangalsen,
2020,9,ARGHAKHANCHI,No station found in dataset,
2020,9,BAGLUNG,Baglung,
2020,9,BAITADI,Patan new,
2020,9,BAJHANG,Chainpur Bajhang new aws,
